step,timestamp,candle_index,direction,reason,event
EXPANSION_to_RETEST,2025-12-09T05:00:00,36689,,Retest | depth_abs=1.63000 ceiling=1.70550,STATE_TRANSITION
RETEST_to_EXECUTION,2025-12-09T05:15:00,36690,,Risk approved → entering execution,STATE_TRANSITION
TRADE_OPENED,2025-12-09T05:15:00,36690,SHORT,,TRADE_OPENED
EXECUTION_to_RESOLUTION,2025-12-09T05:30:00,36691,,Trade closed: STOPPED,STATE_TRANSITION
RANGE_to_SWEEP,2025-12-09T06:45:00,36696,,Sweep @ 4184.72000 idx=36696,STATE_TRANSITION
RANGE_to_SWEEP,2025-12-09T19:15:00,36746,,Sweep @ 4211.69000 idx=36746,STATE_TRANSITION
RANGE_to_SWEEP,2025-12-10T02:30:00,36771,,Sweep @ 4207.08000 idx=36771,STATE_TRANSITION
SWEEP_to_DISPLACEMENT,2025-12-10T03:00:00,36773,,Displacement | body_ratio=0.771 wick=8.27000,STATE_TRANSITION
DISPLACEMENT_to_EXPANSION,2025-12-10T03:15:00,36774,,Bullish expansion | close=4216.86000 disp_close=4214.87000,STATE_TRANSITION
RANGE_to_SWEEP,2025-12-10T05:30:00,36783,,Sweep @ 4206.53000 idx=36783,STATE_TRANSITION
RANGE_to_SWEEP,2025-12-10T07:15:00,36790,,Sweep @ 4201.88000 idx=36790,STATE_TRANSITION
SWEEP_to_DISPLACEMENT,2025-12-10T07:30:00,36791,,Displacement | body_ratio=0.906 wick=7.09000,STATE_TRANSITION
RANGE_to_SWEEP,2025-12-10T14:15:00,36818,,Sweep @ 4202.18000 idx=36818,STATE_TRANSITION
SWEEP_to_DISPLACEMENT,2025-12-10T16:15:00,36826,,Displacement | body_ratio=0.754 wick=11.23000,STATE_TRANSITION
RANGE_to_SWEEP,2025-12-10T17:15:00,36830,,Sweep @ 4188.95000 idx=36830,STATE_TRANSITION
RANGE_to_SWEEP,2025-12-10T21:15:00,36846,,Sweep @ 4216.72000 idx=36846,STATE_TRANSITION
RANGE_to_SWEEP,2025-12-10T22:15:00,36850,,Sweep @ 4238.81000 idx=36850,STATE_TRANSITION
RANGE_to_SWEEP,2025-12-11T04:30:00,36871,,Sweep @ 4220.60000 idx=36871,STATE_TRANSITION
RANGE_to_SWEEP,2025-12-11T07:30:00,36883,,Sweep @ 4206.98000 idx=36883,STATE_TRANSITION
RANGE_to_SWEEP,2025-12-11T11:45:00,36900,,Sweep @ 4221.55000 idx=36900,STATE_TRANSITION
RANGE_to_SWEEP,2025-12-11T15:15:00,36914,,Sweep @ 4205.24000 idx=36914,STATE_TRANSITION
SWEEP_to_DISPLACEMENT,2025-12-11T16:30:00,36919,,Displacement | body_ratio=0.935 wick=13.52000,STATE_TRANSITION
RANGE_to_SWEEP,2025-12-11T19:15:00,36930,,Sweep @ 4281.82000 idx=36930,STATE_TRANSITION
SWEEP_to_DISPLACEMENT,2025-12-11T20:45:00,36936,,Displacement | body_ratio=0.908 wick=15.93000,STATE_TRANSITION
RANGE_to_SWEEP,2025-12-12T12:15:00,36994,,Sweep @ 4322.04000 idx=36994,STATE_TRANSITION
RANGE_to_SWEEP,2025-12-12T17:00:00,37013,,Sweep @ 4351.58000 idx=37013,STATE_TRANSITION
SWEEP_to_DISPLACEMENT,2025-12-12T17:15:00,37014,,Displacement | body_ratio=0.919 wick=46.68000,STATE_TRANSITION
DISPLACEMENT_to_EXPANSION,2025-12-12T17:45:00,37016,,Bearish expansion | close=4290.46000 disp_close=4300.66000,STATE_TRANSITION
RANGE_to_SWEEP,2025-12-15T01:30:00,37043,,Sweep @ 4308.56000 idx=37043,STATE_TRANSITION
RANGE_to_SWEEP,2025-12-15T06:15:00,37062,,Sweep @ 4330.09000 idx=37062,STATE_TRANSITION
RANGE_to_SWEEP,2025-12-15T10:45:00,37080,,Sweep @ 4349.03000 idx=37080,STATE_TRANSITION
RANGE_to_SWEEP,2025-12-15T15:00:00,37097,,Sweep @ 4333.61000 idx=37097,STATE_TRANSITION
RANGE_to_SWEEP,2025-12-15T17:15:00,37106,,Sweep @ 4311.63000 idx=37106,STATE_TRANSITION
RANGE_to_SWEEP,2025-12-16T03:00:00,37141,,Sweep @ 4299.18000 idx=37141,STATE_TRANSITION
SWEEP_to_DISPLACEMENT,2025-12-16T03:15:00,37142,,Displacement | body_ratio=0.938 wick=7.85000,STATE_TRANSITION
DISPLACEMENT_to_EXPANSION,2025-12-16T03:30:00,37143,,Bullish expansion | close=4314.73000 disp_close=4311.55000,STATE_TRANSITION
RANGE_to_SWEEP,2025-12-16T05:15:00,37150,,Sweep @ 4280.75000 idx=37150,STATE_TRANSITION
RANGE_to_SWEEP,2025-12-16T07:15:00,37158,,Sweep @ 4280.08000 idx=37158,STATE_TRANSITION
RANGE_to_SWEEP,2025-12-17T04:30:00,37239,,Sweep @ 4323.02000 idx=37239,STATE_TRANSITION
RANGE_to_SWEEP,2025-12-17T07:15:00,37250,,Sweep @ 4337.96000 idx=37250,STATE_TRANSITION
RANGE_to_SWEEP,2025-12-17T12:30:00,37271,,Sweep @ 4306.72000 idx=37271,STATE_TRANSITION
RANGE_to_SWEEP,2025-12-17T15:15:00,37282,,Sweep @ 4331.59000 idx=37282,STATE_TRANSITION
SWEEP_to_DISPLACEMENT,2025-12-17T16:00:00,37285,,Displacement | body_ratio=0.780 wick=18.81000,STATE_TRANSITION
RANGE_to_SWEEP,2025-12-17T17:30:00,37291,,Sweep @ 4348.90000 idx=37291,STATE_TRANSITION
RANGE_to_SWEEP,2025-12-18T03:00:00,37325,,Sweep @ 4328.66000 idx=37325,STATE_TRANSITION
RANGE_to_SWEEP,2025-12-18T09:30:00,37351,,Sweep @ 4337.76000 idx=37351,STATE_TRANSITION
RANGE_to_SWEEP,2025-12-18T14:30:00,37371,,Sweep @ 4318.48000 idx=37371,STATE_TRANSITION
SWEEP_to_DISPLACEMENT,2025-12-18T15:30:00,37375,,Displacement | body_ratio=0.908 wick=17.20000,STATE_TRANSITION
SWEEP_to_EXPANSION_shadow,2025-12-18T17:00:00,37381,,Shadow resume: displacement carried from prior HTF window — strength check skipped,STATE_TRANSITION
RANGE_to_SWEEP,2025-12-18T18:15:00,37386,,Sweep @ 4374.60000 idx=37386,STATE_TRANSITION
SWEEP_to_DISPLACEMENT,2025-12-18T19:00:00,37389,,Displacement | body_ratio=0.779 wick=40.86000,STATE_TRANSITION
RANGE_to_SWEEP,2025-12-19T03:00:00,37417,,Sweep @ 4320.53000 idx=37417,STATE_TRANSITION
RANGE_to_SWEEP,2025-12-19T09:30:00,37443,,Sweep @ 4329.67000 idx=37443,STATE_TRANSITION
RANGE_to_SWEEP,2025-12-19T14:00:00,37461,,Sweep @ 4320.70000 idx=37461,STATE_TRANSITION
RANGE_to_SWEEP,2025-12-19T17:15:00,37474,,Sweep @ 4346.54000 idx=37474,STATE_TRANSITION
SWEEP_to_DISPLACEMENT,2025-12-19T20:30:00,37487,,Displacement | body_ratio=0.949 wick=9.93000,STATE_TRANSITION
RANGE_to_SWEEP,2025-12-19T22:30:00,37495,,Sweep @ 4339.00000 idx=37495,STATE_TRANSITION
RANGE_to_SWEEP,2025-12-22T01:00:00,37501,,Sweep @ 4338.11000 idx=37501,STATE_TRANSITION
SWEEP_to_DISPLACEMENT,2025-12-22T01:45:00,37504,,Displacement | body_ratio=0.840 wick=8.01000,STATE_TRANSITION
RANGE_to_SWEEP,2025-12-22T02:15:00,37506,,Sweep @ 4365.28000 idx=37506,STATE_TRANSITION
RANGE_to_SWEEP,2025-12-22T06:15:00,37522,,Sweep @ 4397.34000 idx=37522,STATE_TRANSITION
RANGE_to_SWEEP,2025-12-22T14:45:00,37556,,Sweep @ 4415.98000 idx=37556,STATE_TRANSITION
RANGE_to_SWEEP,2025-12-22T18:15:00,37570,,Sweep @ 4440.49000 idx=37570,STATE_TRANSITION
RANGE_to_SWEEP,2025-12-23T04:00:00,37605,,Sweep @ 4488.83000 idx=37605,STATE_TRANSITION
RANGE_to_SWEEP,2025-12-23T07:15:00,37618,,Sweep @ 4476.65000 idx=37618,STATE_TRANSITION
RANGE_to_SWEEP,2025-12-23T14:00:00,37645,,Sweep @ 4493.71000 idx=37645,STATE_TRANSITION
RANGE_to_SWEEP,2025-12-23T15:15:00,37650,,Sweep @ 4497.38000 idx=37650,STATE_TRANSITION
SWEEP_to_DISPLACEMENT,2025-12-23T16:30:00,37655,,Displacement | body_ratio=0.700 wick=17.25000,STATE_TRANSITION
DISPLACEMENT_to_EXPANSION,2025-12-23T16:45:00,37656,,Bearish expansion | close=4446.53000 disp_close=4452.86000,STATE_TRANSITION
RANGE_to_SWEEP,2025-12-23T21:15:00,37674,,Sweep @ 4493.83000 idx=37674,STATE_TRANSITION
RANGE_to_SWEEP,2025-12-24T05:00:00,37701,,Sweep @ 4471.34000 idx=37701,STATE_TRANSITION
RANGE_to_SWEEP,2025-12-24T15:15:00,37742,,Sweep @ 4474.48000 idx=37742,STATE_TRANSITION
RANGE_to_SWEEP,2025-12-24T16:30:00,37747,,Sweep @ 4469.46000 idx=37747,STATE_TRANSITION
RANGE_to_SWEEP,2025-12-26T08:30:00,37794,,Sweep @ 4519.50000 idx=37794,STATE_TRANSITION
RANGE_to_SWEEP,2025-12-26T13:00:00,37812,,Sweep @ 4503.68000 idx=37812,STATE_TRANSITION
RANGE_to_SWEEP,2025-12-26T16:30:00,37826,,Sweep @ 4533.56000 idx=37826,STATE_TRANSITION
RANGE_to_SWEEP,2025-12-29T02:00:00,37860,,Sweep @ 4514.50000 idx=37860,STATE_TRANSITION
RANGE_to_SWEEP,2025-12-29T08:45:00,37887,,Sweep @ 4471.13000 idx=37887,STATE_TRANSITION
RANGE_to_SWEEP,2025-12-29T13:30:00,37906,,Sweep @ 4434.20000 idx=37906,STATE_TRANSITION
RANGE_to_SWEEP,2025-12-30T02:00:00,37952,,Sweep @ 4347.64000 idx=37952,STATE_TRANSITION
RANGE_to_SWEEP,2025-12-30T06:30:00,37970,,Sweep @ 4369.70000 idx=37970,STATE_TRANSITION
RANGE_to_SWEEP,2025-12-30T10:30:00,37986,,Sweep @ 4350.22000 idx=37986,STATE_TRANSITION
SWEEP_to_DISPLACEMENT,2025-12-30T14:00:00,38000,,Displacement | body_ratio=0.865 wick=13.92000,STATE_TRANSITION
RANGE_to_SWEEP,2025-12-30T15:15:00,38005,,Sweep @ 4399.47000 idx=38005,STATE_TRANSITION
SWEEP_to_DISPLACEMENT,2025-12-30T15:30:00,38006,,Displacement | body_ratio=0.820 wick=17.16000,STATE_TRANSITION
RANGE_to_SWEEP,2025-12-30T23:45:00,38039,,Sweep @ 4334.68000 idx=38039,STATE_TRANSITION
RANGE_to_SWEEP,2025-12-31T04:45:00,38055,,Sweep @ 4370.70000 idx=38055,STATE_TRANSITION
RANGE_to_SWEEP,2025-12-31T09:00:00,38072,,Sweep @ 4323.76000 idx=38072,STATE_TRANSITION
RANGE_to_SWEEP,2025-12-31T11:45:00,38083,,Sweep @ 4337.30000 idx=38083,STATE_TRANSITION
SWEEP_to_DISPLACEMENT,2025-12-31T12:30:00,38086,,Displacement | body_ratio=0.859 wick=14.43000,STATE_TRANSITION
RANGE_to_SWEEP,2025-12-31T14:15:00,38093,,Sweep @ 4303.22000 idx=38093,STATE_TRANSITION
RANGE_to_SWEEP,2025-12-31T17:30:00,38106,,Sweep @ 4341.64000 idx=38106,STATE_TRANSITION
RANGE_to_SWEEP,2025-12-31T20:45:00,38119,,Sweep @ 4315.86000 idx=38119,STATE_TRANSITION
RANGE_to_SWEEP,2026-01-02T01:00:00,38132,,Sweep @ 4335.51000 idx=38132,STATE_TRANSITION
RANGE_to_SWEEP,2026-01-02T12:45:00,38179,,Sweep @ 4398.55000 idx=38179,STATE_TRANSITION
SWEEP_to_DISPLACEMENT,2026-01-02T15:15:00,38189,,Displacement | body_ratio=0.868 wick=29.18000,STATE_TRANSITION
DISPLACEMENT_to_EXPANSION,2026-01-02T15:45:00,38191,,Bearish expansion | close=4365.95000 disp_close=4374.58000,STATE_TRANSITION
RANGE_to_SWEEP,2026-01-05T01:45:00,38227,,Sweep @ 4375.90000 idx=38227,STATE_TRANSITION
RANGE_to_SWEEP,2026-01-05T08:30:00,38254,,Sweep @ 4426.40000 idx=38254,STATE_TRANSITION
RANGE_to_SWEEP,2026-01-05T15:30:00,38282,,Sweep @ 4396.38000 idx=38282,STATE_TRANSITION
RANGE_to_SWEEP,2026-01-06T01:00:00,38316,,Sweep @ 4460.09000 idx=38316,STATE_TRANSITION
RANGE_to_SWEEP,2026-01-06T03:00:00,38324,,Sweep @ 4428.06000 idx=38324,STATE_TRANSITION
SWEEP_to_DISPLACEMENT,2026-01-06T03:45:00,38327,,Displacement | body_ratio=0.826 wick=13.88000,STATE_TRANSITION
DISPLACEMENT_to_EXPANSION,2026-01-06T04:00:00,38328,,Bullish expansion | close=4459.31000 disp_close=4450.74000,STATE_TRANSITION
RANGE_to_SWEEP,2026-01-06T05:45:00,38335,,Sweep @ 4468.12000 idx=38335,STATE_TRANSITION
RANGE_to_SWEEP,2026-01-06T06:45:00,38339,,Sweep @ 4468.61000 idx=38339,STATE_TRANSITION
SWEEP_to_DISPLACEMENT,2026-01-06T07:45:00,38343,,Displacement | body_ratio=0.750 wick=15.22000,STATE_TRANSITION
RANGE_to_SWEEP,2026-01-06T12:00:00,38360,,Sweep @ 4442.54000 idx=38360,STATE_TRANSITION
RANGE_to_SWEEP,2026-01-06T15:15:00,38373,,Sweep @ 4470.45000 idx=38373,STATE_TRANSITION
RANGE_to_SWEEP,2026-01-06T19:45:00,38391,,Sweep @ 4491.52000 idx=38391,STATE_TRANSITION
RANGE_to_SWEEP,2026-01-06T22:45:00,38403,,Sweep @ 4496.94000 idx=38403,STATE_TRANSITION
SWEEP_to_DISPLACEMENT,2026-01-07T03:00:00,38416,,Displacement | body_ratio=0.789 wick=26.54000,STATE_TRANSITION
RANGE_to_SWEEP,2026-01-07T04:00:00,38420,,Sweep @ 4459.71000 idx=38420,STATE_TRANSITION
RANGE_to_SWEEP,2026-01-07T09:45:00,38443,,Sweep @ 4458.60000 idx=38443,STATE_TRANSITION
RANGE_to_SWEEP,2026-01-07T14:15:00,38461,,Sweep @ 4439.37000 idx=38461,STATE_TRANSITION
RANGE_to_SWEEP,2026-01-07T17:15:00,38473,,Sweep @ 4423.50000 idx=38473,STATE_TRANSITION
RANGE_to_SWEEP,2026-01-08T01:00:00,38500,,Sweep @ 4462.75000 idx=38500,STATE_TRANSITION
SWEEP_to_DISPLACEMENT,2026-01-08T02:15:00,38505,,Displacement | body_ratio=0.716 wick=12.30000,STATE_TRANSITION
RANGE_to_SWEEP,2026-01-08T02:45:00,38507,,Sweep @ 4446.79000 idx=38507,STATE_TRANSITION
RANGE_to_SWEEP,2026-01-08T04:30:00,38514,,Sweep @ 4433.65000 idx=38514,STATE_TRANSITION
RANGE_to_SWEEP,2026-01-08T14:15:00,38553,,Sweep @ 4407.76000 idx=38553,STATE_TRANSITION
SWEEP_to_DISPLACEMENT,2026-01-08T14:30:00,38554,,Displacement | body_ratio=0.752 wick=11.23000,STATE_TRANSITION
RANGE_to_SWEEP,2026-01-08T15:15:00,38557,,Sweep @ 4436.63000 idx=38557,STATE_TRANSITION
RANGE_to_SWEEP,2026-01-08T16:45:00,38563,,Sweep @ 4439.32000 idx=38563,STATE_TRANSITION
RANGE_to_SWEEP,2026-01-09T08:45:00,38623,,Sweep @ 4477.36000 idx=38623,STATE_TRANSITION
RANGE_to_SWEEP,2026-01-09T11:15:00,38633,,Sweep @ 4477.63000 idx=38633,STATE_TRANSITION
RANGE_to_SWEEP,2026-01-09T14:00:00,38644,,Sweep @ 4480.44000 idx=38644,STATE_TRANSITION
SWEEP_to_DISPLACEMENT,2026-01-09T14:15:00,38645,,Displacement | body_ratio=0.818 wick=7.63000,STATE_TRANSITION
DISPLACEMENT_to_EXPANSION,2026-01-09T14:30:00,38646,,Bearish expansion | close=4466.13000 disp_close=4467.85000,STATE_TRANSITION
RANGE_to_SWEEP,2026-01-09T15:30:00,38650,,Sweep @ 4457.94000 idx=38650,STATE_TRANSITION
RANGE_to_SWEEP,2026-01-09T18:00:00,38660,,Sweep @ 4514.28000 idx=38660,STATE_TRANSITION
SWEEP_to_DISPLACEMENT,2026-01-09T19:45:00,38667,,Displacement | body_ratio=0.802 wick=21.62000,STATE_TRANSITION
RANGE_to_SWEEP,2026-01-12T11:45:00,38727,,Sweep @ 4595.68000 idx=38727,STATE_TRANSITION
RANGE_to_SWEEP,2026-01-12T16:00:00,38744,,Sweep @ 4617.34000 idx=38744,STATE_TRANSITION
RANGE_to_SWEEP,2026-01-13T03:30:00,38786,,Sweep @ 4575.74000 idx=38786,STATE_TRANSITION
RANGE_to_SWEEP,2026-01-13T07:30:00,38802,,Sweep @ 4602.14000 idx=38802,STATE_TRANSITION
SWEEP_to_DISPLACEMENT,2026-01-13T08:30:00,38806,,Displacement | body_ratio=0.722 wick=12.32000,STATE_TRANSITION
RANGE_to_SWEEP,2026-01-13T18:15:00,38845,,Sweep @ 4612.93000 idx=38845,STATE_TRANSITION
RANGE_to_SWEEP,2026-01-13T20:00:00,38852,,Sweep @ 4586.50000 idx=38852,STATE_TRANSITION
RANGE_to_SWEEP,2026-01-14T04:45:00,38883,,Sweep @ 4623.74000 idx=38883,STATE_TRANSITION
SWEEP_to_DISPLACEMENT,2026-01-14T07:45:00,38895,,Displacement | body_ratio=0.770 wick=21.41000,STATE_TRANSITION
RANGE_to_SWEEP,2026-01-14T14:45:00,38923,,Sweep @ 4641.88000 idx=38923,STATE_TRANSITION
SWEEP_to_DISPLACEMENT,2026-01-14T15:00:00,38924,,Displacement | body_ratio=0.731 wick=14.12000,STATE_TRANSITION
RANGE_to_SWEEP,2026-01-14T22:30:00,38954,,Sweep @ 4635.54000 idx=38954,STATE_TRANSITION
SWEEP_to_DISPLACEMENT,2026-01-15T01:00:00,38960,,Displacement | body_ratio=0.682 wick=20.24000,STATE_TRANSITION
RANGE_to_SWEEP,2026-01-15T01:30:00,38962,,Sweep @ 4603.04000 idx=38962,STATE_TRANSITION
SWEEP_to_DISPLACEMENT,2026-01-15T04:00:00,38972,,Displacement | body_ratio=0.821 wick=16.98000,STATE_TRANSITION
RANGE_to_SWEEP,2026-01-15T05:30:00,38978,,Sweep @ 4581.19000 idx=38978,STATE_TRANSITION
RANGE_to_SWEEP,2026-01-15T12:00:00,39004,,Sweep @ 4614.04000 idx=39004,STATE_TRANSITION
RANGE_to_SWEEP,2026-01-15T13:30:00,39010,,Sweep @ 4622.90000 idx=39010,STATE_TRANSITION
SWEEP_to_DISPLACEMENT,2026-01-15T15:30:00,39018,,Displacement | body_ratio=0.896 wick=17.36000,STATE_TRANSITION
RANGE_to_SWEEP,2026-01-15T18:15:00,39029,,Sweep @ 4624.60000 idx=39029,STATE_TRANSITION
RANGE_to_SWEEP,2026-01-15T22:15:00,39045,,Sweep @ 4600.81000 idx=39045,STATE_TRANSITION
RANGE_to_SWEEP,2026-01-16T03:00:00,39060,,Sweep @ 4593.94000 idx=39060,STATE_TRANSITION
RANGE_to_SWEEP,2026-01-16T08:00:00,39080,,Sweep @ 4612.36000 idx=39080,STATE_TRANSITION
SWEEP_to_DISPLACEMENT,2026-01-16T08:30:00,39082,,Displacement | body_ratio=0.690 wick=12.42000,STATE_TRANSITION
RANGE_to_SWEEP,2026-01-16T13:45:00,39103,,Sweep @ 4616.17000 idx=39103,STATE_TRANSITION
RANGE_to_SWEEP,2026-01-16T14:45:00,39107,,Sweep @ 4597.32000 idx=39107,STATE_TRANSITION
SWEEP_to_DISPLACEMENT,2026-01-16T15:30:00,39110,,Displacement | body_ratio=0.797 wick=15.95000,STATE_TRANSITION
RANGE_to_SWEEP,2026-01-16T17:00:00,39116,,Sweep @ 4620.40000 idx=39116,STATE_TRANSITION
SWEEP_to_DISPLACEMENT,2026-01-16T17:15:00,39117,,Displacement | body_ratio=0.961 wick=52.89000,STATE_TRANSITION
DISPLACEMENT_to_EXPANSION,2026-01-16T17:30:00,39118,,Bearish expansion | close=4555.31000 disp_close=4565.36000,STATE_TRANSITION
RANGE_to_SWEEP,2026-01-16T23:15:00,39141,,Sweep @ 4598.32000 idx=39141,STATE_TRANSITION
RANGE_to_SWEEP,2026-01-19T07:30:00,39170,,Sweep @ 4674.25000 idx=39170,STATE_TRANSITION
SWEEP_to_DISPLACEMENT,2026-01-19T09:00:00,39176,,Displacement | body_ratio=0.794 wick=10.34000,STATE_TRANSITION
DISPLACEMENT_to_EXPANSION,2026-01-19T09:15:00,39177,,Bearish expansion | close=4667.53000 disp_close=4669.79000,STATE_TRANSITION
RANGE_to_SWEEP,2026-01-19T12:45:00,39191,,Sweep @ 4661.61000 idx=39191,STATE_TRANSITION
RANGE_to_SWEEP,2026-01-19T15:30:00,39202,,Sweep @ 4673.77000 idx=39202,STATE_TRANSITION
RANGE_to_SWEEP,2026-01-19T20:00:00,39220,,Sweep @ 4676.30000 idx=39220,STATE_TRANSITION
SWEEP_to_DISPLACEMENT,2026-01-19T21:00:00,39224,,Displacement | body_ratio=0.977 wick=4.74000,STATE_TRANSITION
DISPLACEMENT_to_EXPANSION,2026-01-19T21:15:00,39225,,Bearish expansion | close=4670.86000 disp_close=4672.13000,STATE_TRANSITION
RANGE_to_SWEEP,2026-01-20T01:00:00,39226,,Sweep @ 4676.96000 idx=39226,STATE_TRANSITION
SWEEP_to_DISPLACEMENT,2026-01-20T02:15:00,39231,,Displacement | body_ratio=0.981 wick=8.51000,STATE_TRANSITION
RANGE_to_SWEEP,2026-01-20T05:45:00,39245,,Sweep @ 4681.48000 idx=39245,STATE_TRANSITION
RANGE_to_SWEEP,2026-01-20T07:15:00,39251,,Sweep @ 4700.62000 idx=39251,STATE_TRANSITION
RANGE_to_SWEEP,2026-01-20T12:00:00,39270,,Sweep @ 4734.99000 idx=39270,STATE_TRANSITION
RANGE_to_SWEEP,2026-01-20T15:30:00,39284,,Sweep @ 4715.43000 idx=39284,STATE_TRANSITION
SWEEP_to_DISPLACEMENT,2026-01-20T16:15:00,39287,,Displacement | body_ratio=0.958 wick=10.46000,STATE_TRANSITION
RANGE_to_SWEEP,2026-01-20T19:30:00,39300,,Sweep @ 4757.62000 idx=39300,STATE_TRANSITION
SWEEP_to_DISPLACEMENT,2026-01-20T22:15:00,39311,,Displacement | body_ratio=0.732 wick=13.36000,STATE_TRANSITION
RANGE_to_SWEEP,2026-01-21T05:00:00,39334,,Sweep @ 4849.76000 idx=39334,STATE_TRANSITION
RANGE_to_SWEEP,2026-01-21T08:30:00,39348,,Sweep @ 4887.33000 idx=39348,STATE_TRANSITION
RANGE_to_SWEEP,2026-01-21T16:00:00,39378,,Sweep @ 4880.96000 idx=39378,STATE_TRANSITION
RANGE_to_SWEEP,2026-01-21T22:30:00,39404,,Sweep @ 4796.43000 idx=39404,STATE_TRANSITION
RANGE_to_SWEEP,2026-01-22T10:00:00,39446,,Sweep @ 4835.59000 idx=39446,STATE_TRANSITION
SWEEP_to_DISPLACEMENT,2026-01-22T11:30:00,39452,,Displacement | body_ratio=0.777 wick=17.05000,STATE_TRANSITION
RANGE_to_SWEEP,2026-01-22T15:45:00,39469,,Sweep @ 4810.71000 idx=39469,STATE_TRANSITION
SWEEP_to_DISPLACEMENT,2026-01-22T16:30:00,39472,,Displacement | body_ratio=0.824 wick=19.72000,STATE_TRANSITION
RANGE_to_SWEEP,2026-01-22T21:15:00,39491,,Sweep @ 4924.25000 idx=39491,STATE_TRANSITION
RANGE_to_SWEEP,2026-01-23T02:00:00,39506,,Sweep @ 4963.40000 idx=39506,STATE_TRANSITION
RANGE_to_SWEEP,2026-01-23T15:15:00,39559,,Sweep @ 4940.71000 idx=39559,STATE_TRANSITION
RANGE_to_SWEEP,2026-01-26T07:00:00,39618,,Sweep @ 5055.22000 idx=39618,STATE_TRANSITION
SWEEP_to_DISPLACEMENT,2026-01-26T07:45:00,39621,,Displacement | body_ratio=0.805 wick=18.21000,STATE_TRANSITION
RANGE_to_SWEEP,2026-01-26T08:45:00,39625,,Sweep @ 5111.04000 idx=39625,STATE_TRANSITION
RANGE_to_SWEEP,2026-01-26T15:00:00,39650,,Sweep @ 5066.23000 idx=39650,STATE_TRANSITION
RANGE_to_SWEEP,2026-01-26T21:00:00,39674,,Sweep @ 5036.29000 idx=39674,STATE_TRANSITION
RANGE_to_SWEEP,2026-01-27T04:45:00,39701,,Sweep @ 5079.77000 idx=39701,STATE_TRANSITION
RANGE_to_SWEEP,2026-01-27T08:00:00,39714,,Sweep @ 5086.95000 idx=39714,STATE_TRANSITION
RANGE_to_SWEEP,2026-01-27T13:45:00,39737,,Sweep @ 5067.09000 idx=39737,STATE_TRANSITION
RANGE_to_SWEEP,2026-01-27T16:30:00,39748,,Sweep @ 5058.88000 idx=39748,STATE_TRANSITION
RANGE_to_SWEEP,2026-01-28T05:30:00,39796,,Sweep @ 5240.02000 idx=39796,STATE_TRANSITION
RANGE_to_SWEEP,2026-01-28T11:30:00,39820,,Sweep @ 5280.22000 idx=39820,STATE_TRANSITION
RANGE_to_SWEEP,2026-01-28T14:30:00,39832,,Sweep @ 5261.23000 idx=39832,STATE_TRANSITION
RANGE_to_SWEEP,2026-01-28T17:00:00,39842,,Sweep @ 5298.29000 idx=39842,STATE_TRANSITION
SWEEP_to_DISPLACEMENT,2026-01-28T20:30:00,39856,,Displacement | body_ratio=0.801 wick=39.38000,STATE_TRANSITION
RANGE_to_SWEEP,2026-01-28T21:45:00,39861,,Sweep @ 5332.04000 idx=39861,STATE_TRANSITION
RANGE_to_SWEEP,2026-01-29T06:00:00,39890,,Sweep @ 5552.54000 idx=39890,STATE_TRANSITION
RANGE_to_SWEEP,2026-01-29T11:15:00,39911,,Sweep @ 5500.40000 idx=39911,STATE_TRANSITION
RANGE_to_SWEEP,2026-01-29T14:30:00,39924,,Sweep @ 5542.42000 idx=39924,STATE_TRANSITION
SWEEP_to_DISPLACEMENT,2026-01-29T17:00:00,39934,,Displacement | body_ratio=0.878 wick=129.78000,STATE_TRANSITION
RANGE_to_SWEEP,2026-01-29T23:45:00,39961,,Sweep @ 5398.40000 idx=39961,STATE_TRANSITION
RANGE_to_SWEEP,2026-01-30T03:00:00,39970,,Sweep @ 5306.34000 idx=39970,STATE_TRANSITION
RANGE_to_SWEEP,2026-01-30T12:15:00,40007,,Sweep @ 5031.93000 idx=40007,STATE_TRANSITION
RANGE_to_SWEEP,2026-02-02T03:15:00,40063,,Sweep @ 4642.42000 idx=40063,STATE_TRANSITION
RANGE_to_SWEEP,2026-02-02T08:45:00,40085,,Sweep @ 4430.71000 idx=40085,STATE_TRANSITION
RANGE_to_SWEEP,2026-02-02T12:00:00,40098,,Sweep @ 4733.71000 idx=40098,STATE_TRANSITION
SWEEP_to_DISPLACEMENT,2026-02-02T15:30:00,40112,,Displacement | body_ratio=0.744 wick=72.26000,STATE_TRANSITION
RANGE_to_SWEEP,2026-02-02T17:30:00,40120,,Sweep @ 4649.34000 idx=40120,STATE_TRANSITION
SWEEP_to_DISPLACEMENT,2026-02-02T18:00:00,40122,,Displacement | body_ratio=0.716 wick=107.84000,STATE_TRANSITION
RANGE_to_SWEEP,2026-02-03T11:15:00,40187,,Sweep @ 4916.37000 idx=40187,STATE_TRANSITION
RANGE_to_SWEEP,2026-02-03T13:15:00,40195,,Sweep @ 4884.22000 idx=40195,STATE_TRANSITION
RANGE_to_SWEEP,2026-02-03T19:00:00,40218,,Sweep @ 4962.32000 idx=40218,STATE_TRANSITION
RANGE_to_SWEEP,2026-02-03T21:00:00,40226,,Sweep @ 4880.96000 idx=40226,STATE_TRANSITION
RANGE_to_SWEEP,2026-02-04T06:00:00,40258,,Sweep @ 5073.88000 idx=40258,STATE_TRANSITION
