date,total_opps,long,short,win_rate,avg_rr,tp_hits,sl_hits,timeouts,sweep_count,double_sweep,displacement_count,retest_avg_depth,avg_regime,avg_volatility_ratio,avg_trend_bias
2022-08-10,192,96,96,0.34,0.031,65,126,1,14,0,44,0.6379,1.17,1.049,0.062
2022-08-11,192,96,96,0.245,-0.221,45,139,8,14,0,46,0.6255,1.46,1.009,-0.208
2022-08-12,136,68,68,0.317,-0.017,40,86,10,16,2,26,0.5522,1.53,1.03,-0.706
2022-08-14,56,28,28,0.196,-0.411,11,45,0,16,16,14,0.4398,0.43,1.048,-0.857
2022-08-15,192,96,96,0.354,0.062,68,124,0,14,12,36,0.4339,1.29,1.007,-0.875
2022-08-16,192,96,96,0.333,0.022,59,118,15,20,12,48,0.4942,1.2,1.047,0.396
2022-08-17,190,95,95,0.342,0.026,65,125,0,26,18,32,0.2936,1.45,1.033,0.221
2022-08-18,192,96,96,0.277,-0.165,53,138,1,14,2,32,0.4869,1.28,1.029,-0.75
2022-08-19,136,68,68,0.336,0.053,44,87,5,18,8,32,0.5174,1.63,1.002,-0.676
2022-08-21,56,28,28,0.446,0.339,25,31,0,12,12,12,0.4316,0.71,1.03,-0.714
2022-08-22,192,96,96,0.373,0.15,66,111,15,12,0,48,0.44,1.35,1.02,-0.729
2022-08-23,192,96,96,0.31,-0.012,57,127,8,22,8,36,0.3349,1.35,1.045,-0.042
2022-08-24,192,96,96,0.295,-0.098,56,134,2,22,18,40,0.4146,1.41,1.031,0.146
2022-08-25,192,96,96,0.329,0.006,57,116,19,12,0,44,0.2621,1.35,1.01,-0.125
2022-08-26,136,68,68,0.422,0.277,57,78,1,10,0,30,0.3625,1.65,1.07,-0.059
2022-08-28,56,28,28,0.25,-0.25,14,42,0,0,0,6,0.0,1.36,1.018,-1.0
2022-08-29,192,96,96,0.34,0.029,64,124,4,6,0,52,0.5968,1.44,1.032,0.375
2022-08-30,192,96,96,0.326,0.008,56,116,20,18,6,44,0.3931,1.46,1.02,0.417
2022-08-31,192,96,96,0.358,0.114,67,120,5,14,2,36,0.3528,1.52,1.032,0.104
2022-09-01,192,96,96,0.388,0.173,66,104,22,22,0,24,0.44,1.36,0.992,-0.458
2022-09-02,136,68,68,0.346,0.037,47,89,0,18,0,18,0.7083,1.69,1.081,0.471
2022-09-04,56,28,28,0.375,0.125,21,35,0,6,0,6,0.4809,1.93,0.89,-1.0
2022-09-05,192,96,96,0.287,-0.099,52,129,11,20,8,42,0.4113,1.33,1.017,0.688
2022-09-06,192,96,96,0.372,0.144,70,118,4,18,0,48,0.5993,1.55,1.027,-0.646
2022-09-07,192,96,96,0.328,-0.016,63,129,0,14,0,42,0.2492,1.59,0.987,0.375
2022-09-08,192,96,96,0.413,0.249,78,111,3,18,0,46,0.6162,1.49,1.087,0.417
2022-09-09,136,68,68,0.353,0.059,48,88,0,12,0,20,0.1433,1.9,0.963,-0.176
2022-09-11,56,28,28,0.357,0.071,20,36,0,0,0,12,0.0,1.68,0.825,1.0
2022-09-12,192,96,96,0.316,-0.044,59,128,5,18,2,46,0.4328,1.44,1.026,0.167
2022-09-13,192,96,96,0.333,0.014,63,126,3,20,8,34,0.6566,1.62,1.027,-0.167
2022-09-14,192,96,96,0.306,-0.048,57,129,6,20,0,36,0.4319,1.36,1.009,-0.229
2022-09-15,192,96,96,0.302,-0.051,54,125,13,12,0,28,0.5184,1.25,1.026,0.292
2022-09-16,136,68,68,0.312,-0.061,40,88,8,8,0,32,0.3661,1.71,1.039,-0.059
2022-09-18,56,28,28,0.375,0.125,21,35,0,10,0,14,0.2018,1.0,0.947,0.286
2022-09-19,192,96,96,0.344,0.031,66,126,0,14,12,38,0.5625,1.32,1.037,0.417
2022-09-20,192,96,96,0.321,-0.021,59,125,8,28,20,24,0.372,1.47,1.007,-0.854
2022-09-21,192,96,96,0.319,-0.018,58,124,10,12,4,34,0.3435,1.82,1.105,-1.0
2022-09-22,192,96,96,0.277,-0.084,49,128,15,30,6,38,0.458,1.59,0.979,-0.292
2022-09-23,136,68,68,0.316,-0.051,43,93,0,8,0,34,0.5925,1.84,1.062,-1.0
2022-09-25,56,28,28,0.304,-0.089,17,39,0,2,8,14,0.5149,2.0,1.171,-1.0
2022-09-26,192,96,96,0.309,-0.076,59,132,1,14,0,32,0.5267,1.95,0.947,-0.25
2022-09-27,192,96,96,0.307,-0.078,59,133,0,20,14,44,0.4065,1.72,1.038,-0.521
2022-09-28,192,96,96,0.375,0.125,72,120,0,16,10,44,0.4194,1.85,1.006,0.25
2022-09-29,192,96,96,0.37,0.109,71,121,0,16,0,38,0.4705,1.91,1.039,0.396
2022-09-30,136,68,68,0.289,-0.112,37,91,8,18,16,22,0.5177,2.0,1.015,0.118
2022-10-02,56,28,28,0.286,-0.143,16,40,0,6,2,8,0.445,2.0,0.949,0.786
2022-10-03,192,96,96,0.294,-0.098,55,132,5,20,0,50,0.5948,1.77,1.052,0.292
2022-10-04,192,96,96,0.358,0.078,67,120,5,20,18,44,0.4925,1.79,1.019,0.792
2022-10-05,192,96,96,0.391,0.172,75,117,0,16,0,44,0.5667,1.81,1.006,-0.167
2022-10-06,192,96,96,0.299,-0.073,52,122,18,16,10,38,0.4534,1.6,1.002,-0.625
2022-10-07,136,68,68,0.36,0.081,49,87,0,10,0,26,0.3458,1.79,1.03,-0.441
2022-10-09,56,28,28,0.25,-0.25,14,42,0,12,12,8,0.4422,1.0,0.955,-0.429
2022-10-10,192,96,96,0.319,-0.044,61,130,1,18,14,38,0.3974,1.6,1.051,-0.417
2022-10-11,192,96,96,0.344,0.031,66,126,0,16,0,38,0.6021,1.81,1.018,-0.104
2022-10-12,192,96,96,0.321,-0.031,61,129,2,16,6,32,0.2166,1.61,0.996,0.083
2022-10-13,192,96,96,0.278,-0.13,49,127,16,18,10,36,0.5142,1.58,1.08,0.312
2022-10-14,136,68,68,0.298,-0.035,36,85,15,8,6,24,0.4066,1.91,0.996,-0.559
2022-10-16,56,28,28,0.25,-0.25,14,42,0,6,0,6,0.2718,1.0,0.943,0.5
2022-10-17,192,96,96,0.278,-0.132,50,130,12,20,14,38,0.4789,1.53,1.044,0.646
2022-10-18,192,96,96,0.285,-0.139,53,133,6,12,4,36,0.4431,1.68,0.987,0.375
2022-10-19,192,96,96,0.33,0.033,60,122,10,22,0,38,0.3877,1.46,1.029,-1.0
2022-10-20,192,96,96,0.312,-0.042,58,128,6,16,0,46,0.2188,1.57,1.023,0.021
2022-10-21,136,68,68,0.406,0.203,54,79,3,18,0,30,0.5914,1.81,1.054,0.059
2022-10-23,56,28,28,0.286,-0.143,16,40,0,8,0,16,0.4417,2.0,1.015,0.143
2022-10-24,192,96,96,0.301,-0.057,53,123,16,22,12,32,0.4104,1.46,1.007,0.458
2022-10-25,192,96,96,0.337,0.037,57,112,23,16,8,38,0.5715,1.4,1.041,-0.021
2022-10-26,192,96,96,0.291,-0.117,53,129,10,26,16,30,0.3595,1.58,1.023,0.708
2022-10-27,192,96,96,0.33,0.017,58,118,16,22,10,60,0.3637,1.58,1.061,-0.708
2022-10-28,136,68,68,0.328,0.015,41,84,11,12,0,16,0.3741,1.84,0.999,-0.294
2022-10-30,64,32,32,0.219,-0.344,14,50,0,14,4,12,0.3638,1.06,0.925,0.438
2022-10-31,192,96,96,0.324,-0.001,60,125,7,24,10,38,0.4588,1.36,1.016,-0.479
2022-11-01,192,96,96,0.299,-0.05,55,129,8,28,4,34,0.4265,1.5,1.022,0.125
2022-11-02,192,96,96,0.303,-0.077,53,122,17,20,0,40,0.5357,1.61,1.039,-0.167
2022-11-03,192,96,96,0.35,0.086,63,117,12,12,8,30,0.289,1.4,1.034,-0.375
2022-11-04,128,64,64,0.312,-0.062,40,88,0,10,0,24,0.3632,1.91,1.06,1.0
2022-11-06,56,28,28,0.286,-0.143,16,40,0,4,0,8,0.168,2.0,0.814,0.857
2022-11-07,192,96,96,0.351,0.073,65,120,7,22,2,40,0.3621,1.44,0.999,0.667
2022-11-08,192,96,96,0.27,-0.185,51,138,3,20,10,38,0.3337,1.62,1.059,0.104
2022-11-09,192,96,96,0.38,0.136,71,116,5,20,14,46,0.4215,1.64,1.016,-0.542
2022-11-10,192,96,96,0.411,0.236,78,112,2,6,0,38,0.4871,1.91,1.03,0.354
2022-11-11,136,68,68,0.343,0.025,46,88,2,8,0,40,0.4438,2.0,0.993,1.0
2022-11-13,56,28,28,0.357,0.071,20,36,0,12,6,12,0.3174,2.0,0.989,-0.929
2022-11-14,192,96,96,0.311,-0.073,59,131,2,12,10,40,0.5252,1.81,0.979,-0.125
2022-11-15,192,96,96,0.326,-0.005,60,124,8,16,8,32,0.541,1.9,1.096,0.062
2022-11-16,192,96,96,0.385,0.156,74,118,0,26,4,32,0.5134,1.68,0.982,0.083
2022-11-17,192,96,96,0.314,-0.057,60,131,1,20,0,36,0.6042,1.56,1.034,0.229
2022-11-18,136,68,68,0.368,0.103,50,86,0,10,0,28,0.5753,1.87,0.991,-0.265
2022-11-20,56,28,28,0.357,0.071,20,36,0,6,4,20,0.1992,1.43,1.085,-1.0
2022-11-21,192,96,96,0.354,0.065,67,122,3,20,4,28,0.3538,1.64,0.968,-0.375
2022-11-22,192,96,96,0.349,0.047,67,125,0,20,6,48,0.5027,1.41,1.037,0.708
2022-11-23,192,96,96,0.411,0.234,79,113,0,14,0,40,0.4329,1.74,1.049,0.688
2022-11-24,192,96,96,0.28,-0.143,49,126,17,26,26,38,0.3134,1.32,0.994,-0.104
2022-11-25,136,68,68,0.309,-0.074,42,94,0,6,0,30,0.3454,1.63,1.041,0.176
2022-11-27,56,28,28,0.357,0.071,20,36,0,4,4,10,0.6866,1.96,0.877,-1.0
2022-11-28,192,96,96,0.354,0.062,68,124,0,20,12,46,0.5149,1.61,1.046,-0.062
2022-11-29,192,96,96,0.299,-0.096,55,129,8,16,14,34,0.2507,1.73,0.986,-0.083
2022-11-30,192,96,96,0.37,0.131,70,119,3,10,0,44,0.4513,1.86,1.039,0.688
2022-12-01,192,96,96,0.308,-0.031,56,126,10,28,6,40,0.4785,1.65,1.02,0.583
2022-12-02,136,68,68,0.319,-0.031,43,92,1,12,0,20,0.2159,1.84,1.037,0.559
2022-12-04,56,28,28,0.411,0.232,23,33,0,6,10,10,0.3569,1.43,0.95,1.0
2022-12-05,192,96,96,0.411,0.232,76,109,7,18,8,38,0.6217,1.6,1.044,-0.271
2022-12-06,192,96,96,0.294,-0.09,53,127,12,22,0,44,0.6016,1.54,0.994,-0.458
2022-12-07,192,96,96,0.267,-0.148,48,132,12,18,0,38,0.1666,1.53,1.024,-0.021
2022-12-08,192,96,96,0.38,0.141,73,119,0,14,0,38,0.486,1.51,1.021,0.688
2022-12-09,136,68,68,0.265,-0.188,35,97,4,18,18,14,0.2841,1.68,1.007,-0.471
2022-12-11,56,28,28,0.286,-0.143,16,40,0,4,0,16,0.1916,1.0,1.001,-1.0
2022-12-12,192,96,96,0.319,-0.033,61,130,1,34,6,44,0.5397,1.46,1.034,0.229
2022-12-13,192,96,96,0.23,-0.212,38,127,27,36,2,28,0.5618,1.57,1.015,0.521
2022-12-14,192,96,96,0.306,-0.036,56,127,9,34,18,44,0.3953,1.6,1.058,0.458
2022-12-15,192,96,96,0.348,0.05,64,120,8,10,0,42,0.234,1.49,1.045,-0.229
2022-12-16,136,68,68,0.326,-0.022,43,89,4,8,0,30,0.4228,1.69,1.054,-0.647
2022-12-18,56,28,28,0.286,-0.143,16,40,0,8,8,6,0.6281,1.0,0.939,0.0
2022-12-19,192,96,96,0.333,0.0,64,128,0,14,0,38,0.602,1.45,1.102,-0.062
2022-12-20,192,96,96,0.295,-0.082,52,124,16,30,8,44,0.3938,1.62,0.931,0.0
2022-12-21,192,96,96,0.323,-0.031,62,130,0,16,0,46,0.3809,1.29,1.047,-0.062
2022-12-22,192,96,96,0.289,-0.13,54,133,5,26,14,34,0.3287,1.35,1.007,0.042
2022-12-23,136,68,68,0.215,-0.327,28,102,6,24,6,34,0.4485,1.5,1.054,0.412
2022-12-25,54,27,27,0.302,0.096,13,30,11,10,2,10,0.4543,1.48,0.944,0.185
2022-12-26,192,96,96,0.349,0.047,67,125,0,20,8,38,0.4524,0.27,1.039,0.688
2022-12-27,192,96,96,0.37,0.109,71,121,0,22,0,46,0.4472,1.29,1.018,0.021
2022-12-28,192,96,96,0.309,-0.064,58,130,4,16,2,38,0.5386,1.22,1.007,0.0
2022-12-29,192,96,96,0.386,0.159,73,116,3,20,2,42,0.4185,1.16,1.02,0.104
2022-12-30,136,68,68,0.336,0.037,43,85,8,12,0,30,0.4375,1.63,1.071,0.529
2023-01-01,54,27,27,0.259,-0.222,14,40,0,6,0,8,0.5532,1.59,0.933,-0.111
2023-01-02,192,96,96,0.422,0.266,81,111,0,28,12,26,0.5238,1.3,1.034,-0.417
2023-01-03,192,96,96,0.32,-0.004,57,121,14,4,0,34,0.2134,1.5,0.986,-0.375
2023-01-04,192,96,96,0.302,-0.094,58,134,0,18,8,44,0.3498,1.57,1.057,0.438
2023-01-05,192,96,96,0.339,0.06,58,113,21,24,10,38,0.3811,1.33,1.027,-0.458
2023-01-06,136,68,68,0.368,0.103,50,86,0,20,8,24,0.48,1.71,1.022,-0.029
2023-01-08,56,28,28,0.446,0.339,25,31,0,4,0,16,0.0,0.89,1.101,1.0
2023-01-09,192,96,96,0.302,-0.094,58,134,0,26,2,36,0.6281,1.58,1.021,0.292
2023-01-10,192,96,96,0.314,-0.039,53,116,23,18,4,36,0.5496,1.35,1.013,0.229
2023-01-11,192,96,96,0.27,-0.143,50,135,7,24,8,36,0.4272,1.52,1.005,0.583
2023-01-12,192,96,96,0.274,-0.118,49,130,13,16,0,42,0.3894,1.45,1.075,0.396
2023-01-13,136,68,68,0.331,-0.007,45,91,0,12,0,26,0.3396,1.71,1.002,-0.235
2023-01-15,56,28,28,0.446,0.339,25,31,0,2,0,20,0.0,1.07,1.075,0.929
2023-01-16,192,96,96,0.33,-0.003,63,128,1,8,0,46,0.3545,1.15,1.031,-0.375
2023-01-17,192,96,96,0.352,0.064,63,116,13,26,0,42,0.4516,1.54,1.049,-0.396
2023-01-18,192,96,96,0.329,0.004,57,116,19,18,8,38,0.3144,1.54,0.99,-0.083
2023-01-19,192,96,96,0.284,-0.128,52,131,9,30,14,30,0.5108,1.48,1.008,0.583
2023-01-20,136,68,68,0.404,0.213,55,81,0,6,0,26,0.4716,1.62,1.003,0.206
2023-01-22,56,28,28,0.304,-0.089,17,39,0,8,0,10,0.3991,0.71,1.053,1.0
2023-01-23,192,96,96,0.346,0.044,66,125,1,20,8,36,0.542,1.21,0.988,0.167
2023-01-24,192,96,96,0.293,-0.057,54,130,8,24,0,34,0.5663,1.23,1.035,0.417
2023-01-25,192,96,96,0.291,-0.081,52,127,13,24,8,40,0.5417,1.25,1.031,0.396
2023-01-26,192,96,96,0.307,-0.078,59,133,0,24,0,34,0.6284,1.11,1.028,-0.208
2023-01-27,128,64,64,0.205,-0.272,23,89,16,20,18,26,0.3426,1.28,1.019,-0.219
2023-01-29,56,28,28,0.357,0.071,20,36,0,4,0,12,0.8316,0.43,1.055,0.571
2023-01-30,192,96,96,0.358,0.104,67,120,5,20,2,34,0.6902,1.2,1.006,-0.271
2023-01-31,192,96,96,0.365,0.095,65,113,14,20,0,36,0.4385,1.15,1.01,0.021
2023-02-01,192,96,96,0.302,-0.094,58,134,0,16,16,28,0.2823,1.51,1.06,1.0
2023-02-02,190,95,95,0.331,0.057,59,119,12,16,0,38,0.4529,1.21,1.028,-0.832
2023-02-03,136,68,68,0.362,0.128,47,83,6,24,14,24,0.4728,1.53,1.058,-0.353
2023-02-05,56,28,28,0.214,-0.357,12,44,0,8,0,2,0.401,1.0,1.023,-0.857
2023-02-06,192,96,96,0.356,0.069,68,123,1,10,0,36,0.3199,1.26,1.01,-0.458
2023-02-07,190,95,95,0.349,0.08,60,112,18,26,2,34,0.344,1.41,1.027,0.158
2023-02-08,192,96,96,0.319,-0.045,61,130,1,22,8,44,0.5623,1.18,1.014,-0.104
2023-02-09,192,96,96,0.391,0.172,75,117,0,26,8,46,0.5704,1.27,1.048,-0.062
2023-02-10,136,68,68,0.269,-0.149,35,95,6,2,0,28,0.4301,1.41,1.016,-0.735
2023-02-12,56,28,28,0.357,0.071,20,36,0,6,0,12,0.483,0.57,1.037,-1.0
2023-02-13,192,96,96,0.416,0.256,79,111,2,20,10,42,0.3735,1.01,1.009,0.896
2023-02-14,192,96,96,0.247,-0.211,43,131,18,24,18,28,0.3863,1.24,1.064,0.25
2023-02-15,192,96,96,0.349,0.047,67,125,0,22,14,40,0.3926,1.25,1.011,-0.062
2023-02-16,192,96,96,0.365,0.094,70,122,0,22,10,42,0.4496,1.12,1.058,-0.417
2023-02-17,136,68,68,0.331,0.011,42,85,9,16,0,26,0.476,1.62,0.989,-0.059
2023-02-19,48,24,24,0.396,0.188,19,29,0,2,0,12,0.5844,0.71,0.923,-0.25
2023-02-20,136,68,68,0.36,0.081,49,87,0,24,12,32,0.5092,0.75,0.996,-0.441
2023-02-21,136,68,68,0.268,-0.147,33,90,13,16,0,36,0.4437,1.21,0.973,-0.382
2023-02-22,136,68,68,0.341,0.026,46,89,1,24,20,22,0.4339,1.04,0.975,-0.588
2023-02-23,136,68,68,0.382,0.147,52,84,0,4,0,24,0.1796,1.29,1.005,-0.176
2023-02-24,88,44,44,0.282,-0.128,22,56,10,12,8,24,0.2997,1.18,1.062,-0.909
2023-02-26,48,24,24,0.229,-0.312,11,37,0,4,4,4,0.3769,0.62,0.891,-0.583
2023-02-27,136,68,68,0.294,-0.118,40,96,0,14,2,22,0.3582,1.26,0.957,0.324
2023-02-28,136,68,68,0.368,0.103,50,86,0,8,0,28,0.5953,1.29,0.96,-0.088
2023-03-01,136,68,68,0.412,0.235,56,80,0,10,8,30,0.4983,1.35,1.0,0.588
2023-03-02,136,68,68,0.39,0.169,53,83,0,16,8,20,0.5576,1.19,0.97,-0.5
2023-03-03,88,44,44,0.318,-0.045,28,60,0,2,0,20,0.0,1.32,1.038,0.682
2023-03-05,48,24,24,0.188,-0.438,9,39,0,6,0,10,0.1617,1.08,0.851,1.0
2023-03-06,136,68,68,0.264,-0.131,33,92,11,22,12,22,0.3799,1.15,0.973,0.706
2023-03-07,136,68,68,0.344,0.047,45,86,5,8,4,24,0.0331,1.12,0.991,-0.765
2023-03-08,136,68,68,0.317,0.01,40,86,10,22,10,28,0.3061,1.03,0.952,0.206
2023-03-09,136,68,68,0.331,0.012,44,89,3,14,0,18,0.4409,1.19,0.986,1.0
2023-03-10,88,44,44,0.318,-0.045,28,60,0,8,6,20,0.512,1.61,1.103,0.455
2023-03-12,48,24,24,0.229,-0.312,11,37,0,4,2,8,0.3005,2.0,0.907,1.0
2023-03-13,136,68,68,0.242,-0.227,32,100,4,18,8,24,0.2747,1.69,0.932,0.147
2023-03-14,134,67,67,0.372,0.109,48,81,5,16,10,24,0.5129,1.52,1.005,0.433
2023-03-15,136,68,68,0.403,0.217,54,80,2,22,12,20,0.418,1.5,0.996,-0.471
2023-03-16,136,68,68,0.397,0.191,54,82,0,14,4,22,0.4042,1.59,1.015,0.735
2023-03-17,88,44,44,0.349,0.034,30,56,2,2,0,20,0.6389,1.7,1.05,0.409
2023-03-19,48,24,24,0.271,-0.188,13,35,0,6,0,2,0.743,1.92,0.8,0.75
2023-03-20,136,68,68,0.342,0.071,40,77,19,10,8,20,0.5824,1.22,0.972,0.353
2023-03-21,136,68,68,0.242,-0.21,29,91,16,12,0,12,0.6297,1.12,0.98,0.647
2023-03-22,136,68,68,0.412,0.235,56,80,0,4,0,24,0.586,1.35,0.975,0.824
2023-03-23,136,68,68,0.363,0.096,49,86,1,18,2,26,0.5054,1.68,0.983,-0.441
2023-03-24,80,40,40,0.351,0.09,26,48,6,12,4,16,0.1545,1.57,1.114,-1.0
2023-03-26,48,24,24,0.229,-0.312,11,37,0,4,0,8,0.5783,1.08,0.841,0.333
2023-03-27,134,67,67,0.336,0.007,45,89,0,8,4,24,0.4716,1.16,1.004,0.403
2023-03-28,136,68,68,0.3,-0.087,39,91,6,24,0,22,0.5552,0.99,0.971,0.882
2023-03-29,136,68,68,0.333,0.018,43,86,7,18,6,26,0.4976,1.07,1.026,-0.382
2023-03-30,136,68,68,0.39,0.169,53,83,0,18,16,26,0.4422,1.16,1.005,0.912
2023-03-31,96,48,48,0.375,0.125,36,60,0,6,0,24,0.6005,1.56,1.051,-0.917
2023-04-02,48,24,24,0.396,0.188,19,29,0,0,0,6,0.0,1.38,0.832,-1.0
2023-04-03,136,68,68,0.397,0.191,54,82,0,10,0,16,0.5522,1.28,0.95,0.471
2023-04-04,136,68,68,0.32,-0.006,39,83,14,14,2,24,0.5105,1.21,0.952,0.647
2023-04-05,144,72,72,0.259,-0.207,36,103,5,18,6,34,0.6345,0.97,1.007,-0.833
2023-04-06,160,80,80,0.362,0.087,58,102,0,10,0,34,0.2724,0.94,0.985,0.3
2023-04-09,48,24,24,0.396,0.188,19,29,0,4,0,2,0.3914,0.5,0.827,-1.0
2023-04-10,136,68,68,0.404,0.213,55,81,0,10,0,38,0.3365,0.84,1.037,-0.147
2023-04-11,136,68,68,0.404,0.213,55,81,0,12,0,26,0.571,1.0,0.948,0.941
2023-04-12,136,68,68,0.349,0.074,45,84,7,10,0,28,0.3197,0.9,1.033,0.912
2023-04-13,136,68,68,0.295,-0.063,38,91,7,8,0,20,0.4717,1.03,0.972,0.735
2023-04-14,96,48,48,0.366,0.087,34,59,3,4,0,20,0.3682,1.33,0.935,-0.333
2023-04-16,48,24,24,0.396,0.188,19,29,0,0,0,6,0.0,0.58,1.012,-1.0
2023-04-17,128,64,64,0.392,0.195,49,76,3,8,0,28,0.2321,0.95,0.966,-0.469
2023-04-18,136,68,68,0.353,0.059,48,88,0,8,0,24,0.6325,0.91,1.027,0.882
2023-04-19,136,68,68,0.312,-0.028,40,88,8,14,0,34,0.3866,1.18,1.001,-0.294
2023-04-20,136,68,68,0.331,0.052,42,85,9,12,0,28,0.4989,0.96,0.98,0.735
2023-04-21,96,48,48,0.287,-0.096,25,62,9,14,0,14,0.4914,1.4,1.038,0.0
2023-04-23,40,20,20,0.35,0.05,14,26,0,4,4,8,0.1396,1.0,0.862,0.7
2023-04-24,136,68,68,0.39,0.169,53,83,0,16,2,36,0.2482,1.03,0.976,0.529
2023-04-25,136,68,68,0.396,0.195,53,81,2,4,2,26,0.2929,1.24,1.001,-0.824
2023-04-26,136,68,68,0.379,0.151,50,82,4,16,8,38,0.4519,1.25,1.003,0.647
2023-04-27,136,68,68,0.299,-0.107,40,94,2,18,0,28,0.386,1.07,1.026,-0.059
2023-04-28,88,44,44,0.329,0.037,28,57,3,6,8,16,0.5301,1.75,1.023,-0.455
2023-04-30,40,20,20,0.3,-0.1,12,28,0,0,0,2,0.0,0.6,0.82,-0.5
2023-05-01,134,67,67,0.351,0.052,47,87,0,14,2,22,0.3195,0.84,0.953,-0.373
2023-05-02,136,68,68,0.346,0.037,47,89,0,8,2,28,0.5894,1.26,0.963,0.471
2023-05-03,136,68,68,0.294,-0.118,40,96,0,14,2,32,0.5036,1.4,1.017,1.0
2023-05-04,136,68,68,0.364,0.129,47,82,7,8,0,36,0.2967,1.19,1.01,-0.294
2023-05-05,96,48,48,0.424,0.325,39,53,4,10,0,16,0.3683,1.35,1.005,0.0
2023-05-07,40,20,20,0.45,0.35,18,22,0,2,0,6,0.739,0.85,0.822,0.8
2023-05-08,136,68,68,0.353,0.059,48,88,0,10,0,36,0.4331,0.85,0.945,-0.265
2023-05-09,136,68,68,0.287,-0.14,39,97,0,8,0,20,0.6173,0.78,0.945,-0.529
2023-05-10,136,68,68,0.286,-0.133,38,95,3,12,0,34,0.6412,0.99,1.067,0.265
2023-05-11,136,68,68,0.338,0.05,44,86,6,14,6,30,0.3303,1.01,1.026,-0.706
2023-05-12,96,48,48,0.344,0.071,31,59,6,20,12,12,0.6088,1.04,0.946,-0.333
2023-05-14,46,23,23,0.326,-0.022,15,31,0,4,4,10,0.5418,0.0,0.942,-0.739
2023-05-15,144,72,72,0.324,-0.03,46,96,2,14,10,34,0.6612,0.49,1.035,1.0
2023-05-16,136,68,68,0.349,0.085,45,84,7,6,0,40,0.3943,0.79,1.022,-0.059
2023-05-17,136,68,68,0.341,0.05,45,87,4,6,0,38,0.7133,0.94,1.012,-0.147
2023-05-18,134,67,67,0.326,-0.01,43,89,2,12,2,28,0.4496,1.01,1.008,-1.0
2023-05-19,96,48,48,0.347,0.051,33,62,1,10,0,14,0.5977,1.52,0.95,0.625
2023-05-21,40,20,20,0.4,0.2,16,24,0,6,4,8,0.1809,1.1,0.9,1.0
2023-05-22,136,68,68,0.306,-0.076,41,93,2,4,0,28,0.777,0.88,0.992,-0.029
2023-05-23,136,68,68,0.293,-0.116,39,94,3,10,0,32,0.887,1.0,0.979,-0.853
2023-05-24,136,68,68,0.397,0.191,54,82,0,16,6,18,0.5108,1.22,0.968,-0.265
2023-05-25,136,68,68,0.257,-0.228,35,101,0,12,6,28,0.3446,0.94,0.983,-0.412
2023-05-26,88,44,44,0.341,0.023,30,58,0,12,8,28,0.5037,1.2,1.03,0.045
2023-05-28,40,20,20,0.425,0.275,17,23,0,2,0,6,0.6955,0.6,0.786,0.0
2023-05-29,136,68,68,0.213,-0.36,29,107,0,18,12,34,0.5952,0.4,1.075,-0.176
2023-05-30,136,68,68,0.346,0.037,47,89,0,8,0,32,0.2486,1.21,1.008,0.118
2023-05-31,134,67,67,0.4,0.203,52,78,4,14,0,30,0.534,1.45,0.96,-0.224
2023-06-01,136,68,68,0.352,0.074,45,83,8,10,0,20,0.6012,1.1,0.974,0.471
2023-06-02,96,48,48,0.394,0.196,37,57,2,6,0,24,0.3882,1.25,1.0,0.167
2023-06-04,48,24,24,0.417,0.25,20,28,0,0,0,10,0.0,0.08,0.913,-1.0
2023-06-05,136,68,68,0.311,-0.068,42,93,1,14,4,16,0.4509,0.81,0.972,0.029
2023-06-06,136,68,68,0.336,0.003,45,89,2,8,6,24,0.2097,0.91,0.967,-0.118
2023-06-07,136,68,68,0.366,0.116,48,83,5,6,0,26,0.5699,0.75,0.981,0.029
2023-06-08,136,68,68,0.362,0.088,42,74,20,18,8,24,0.3234,0.84,0.977,0.941
2023-06-09,88,44,44,0.337,0.008,29,57,2,12,0,20,0.7325,0.89,1.102,-0.591
2023-06-11,40,20,20,0.425,0.275,17,23,0,4,2,4,0.5185,0.2,0.877,-1.0
2023-06-12,134,67,67,0.366,0.097,49,85,0,12,0,30,0.8836,0.76,0.981,0.284
2023-06-13,136,68,68,0.298,-0.069,37,87,12,18,0,22,0.5936,0.91,0.964,0.294
2023-06-14,136,68,68,0.368,0.103,50,86,0,6,0,32,0.1807,1.09,1.025,0.265
2023-06-15,136,68,68,0.317,-0.029,39,84,13,8,0,40,0.6064,0.93,0.98,0.559
2023-06-16,88,44,44,0.321,-0.021,26,55,7,8,0,18,0.6408,1.43,1.006,0.455
2023-06-18,40,20,20,0.225,-0.325,9,31,0,4,0,2,0.2188,0.5,0.75,-0.9
2023-06-19,134,67,67,0.231,-0.282,30,100,4,30,16,20,0.418,0.4,1.018,-0.91
2023-06-20,136,68,68,0.286,-0.115,36,90,10,8,0,24,0.5064,0.97,0.97,-0.176
2023-06-21,128,64,64,0.303,-0.058,37,85,6,14,0,22,0.4371,0.81,0.981,0.594
2023-06-22,136,68,68,0.353,0.059,48,88,0,22,10,18,0.488,0.84,1.03,-0.294
2023-06-23,88,44,44,0.425,0.285,37,50,1,10,4,20,0.6452,1.48,1.031,-0.636
2023-06-25,48,24,24,0.125,-0.625,6,42,0,12,0,6,0.4166,0.29,0.847,1.0
